func,method,hyperparameters,number_of_dimensions,convergence_list,best_result,median,mean,minimum,maximum,std_dev,iqr
F7,hill_climbing,"{'maxStep': 20, 'number_experiments': 10, 'number_of_executions': 1000, 'number_of_dimensions': 2, 'number_of_tweaks': 250, 'interval': [200, 500], 'minDomainValue': 0, 'maxDomainValue': 10, 'temperature': 1000, 'temperatureDecrease': 100, 'maximize': False}",2,"[7.465997739933906, -3.584106487305614, -3.584106487305614, -3.584106487305614, -3.584106487305614, -3.584106487305614, -3.584106487305614, -7.053427638293603, -7.053427638293603, -7.053427638293603, -9.343980029801378, -9.343980029801378, -9.343980029801378, -9.343980029801378, -9.343980029801378, -9.343980029801378, -9.343980029801378, -9.343980029801378, -9.343980029801378, -9.343980029801378, -9.343980029801378, -9.343980029801378, -9.343980029801378, -10.019308076897683, -10.019308076897683, -10.019308076897683, -10.019308076897683, -10.019308076897683, -10.019308076897683, -10.019308076897683, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.032475194243645, -13.322150654841682, -13.322150654841682, -13.322150654841682, -13.322150654841682, -13.322150654841682, -13.322150654841682, -13.322150654841682, -13.322150654841682, -13.322150654841682, -13.322150654841682, -13.322150654841682, -13.322150654841682, -13.322150654841682, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.265510716568672, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -14.83140727515163, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.175063473220906, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.456831832442571, -15.722393988267859, -15.722393988267859, -15.722393988267859, -15.722393988267859, -15.722393988267859, -15.722393988267859, -15.722393988267859, -15.722393988267859, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -16.72932279865508, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -17.42843625851853, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019, -18.169560144019]",8.965655814743853,-17.428436,-16.244671,-18.16956,7.465998,2.452758,3.338153
